"temperature_diff_fall","blk","nov_germ","pop","dam","sire","nov_size","mar_surv","mar_size","fruit_count","total_est_seeds","temperature_diff_annual","precip_diff_spring","first_fl_julian","last_fl_julian"
-1.30174405621358,4,1,"AC","AC08","AC44",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
1.54336320619412,4,1,"BE","BE03","BE41",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
1.66500674710466,4,1,"BB","BB05","BB07",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
0.67834247083026,4,1,"BN","BN40","BN48",NA,NA,NA,NA,NA,0.771337408031165,7.8483333333333,NA,NA
-0.0420576103399504,4,1,"AQ","AQ13.1","AQ17.2",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-0.693526351660861,4,1,"AX","AX06","AX39",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
0.697264799416338,4,1,"AD","AD52.2","AD62.1",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.18789374775554,4,1,"AY","AY48","AY23",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
0.697264799416338,4,1,"AD","AD86.1","AD77.3",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.18789374775554,4,1,"AY","AY10","AY37",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-1.4869125573774,4,1,"AR","AR40","AR50",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.54336320619412,4,1,"BE","BE29","BE22",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-1.59233695949987,4,1,"AS","AS46","AS30",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.9434352962999,4,1,"BC","BC70","BC13",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.09630163156466,4,1,"AZ","AZ26","AZ36",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-1.09630163156466,1,1,"AZ","AZ13","AZ22",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-1.30174405621358,1,1,"AC","AC08","AC44",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-1.30174405621358,1,1,"AC","AC03","AC15",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
0.337740556280742,1,1,"BD","BD27","BD04",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
-1.4869125573774,1,1,"AR","AR06","AR12",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,1,1,"AS","AS20","AS13",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,1,1,"AD","AD52.2","AD62.1",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.9434352962999,1,1,"BC","BC68","BC63",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.30174405621358,1,1,"AC","AC18","AC19",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-0.0420576103399504,1,1,"AQ","AQ16.1","AQ54.3",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
0.337740556280742,1,1,"BD","BD07","BD47",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
-1.4869125573774,1,1,"AR","AR27","AR32",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.30174405621358,1,1,"AC","AC21","AC47",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-1.4869125573774,1,1,"AR","AR43","AR30",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.09630163156466,1,1,"AZ","AZ06","AZ41",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-1.4869125573774,1,1,"AR","AR46","AR43",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,1,1,"AS","AS13","AS35",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,1,1,"AD","AD67.2","AD80.1",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.66500674710466,1,1,"BB","BB13","BB48",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
-1.59233695949987,1,1,"AS","AS22","AS33",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.9434352962999,1,1,"BC","BC62","BC23",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.09630163156466,1,1,"AZ","AZ47","AZ26",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-0.693526351660861,1,1,"AX","AX31","AX06",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
0.697264799416338,1,1,"AD","AD72.1","AD93.3",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
-0.693526351660861,1,1,"AX","AX44","AX23",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.30174405621358,1,1,"AC","AC25","AC38",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-0.142075632866406,1,1,"BK","BK41","BK62",NA,NA,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
1.9434352962999,1,1,"BC","BC54","BC37",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.59233695949987,1,1,"AS","AS26","AS24",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-0.0420576103399504,1,1,"AQ","AQ10.2","AQ26.1",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-0.693526351660861,1,1,"AX","AX04","AX31",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.59233695949987,1,1,"AS","AS48","AS06",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-0.0420576103399504,1,1,"AQ","AQ26.1","AQ42.3",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-0.0420576103399504,1,1,"AQ","AQ15.1","AQ53.3",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-1.4869125573774,1,1,"AR","AR40","AR50",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
0.697264799416338,1,1,"AD","AD76.2","AD67.2",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
-1.4869125573774,1,1,"AR","AR02","AR37",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,1,1,"AS","AS32","AS22",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.9434352962999,1,1,"BC","BC68","BC63",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
1.18789374775554,1,1,"AY","AY10","AY37",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
0.697264799416338,1,1,"AD","AD95.2","AD57.1",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.9434352962999,1,1,"BC","BC36","BC69",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.09630163156466,1,1,"AZ","AZ21","AZ29",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-0.693526351660861,1,1,"AX","AX09","AX25",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.59233695949987,1,1,"AS","AS35","AS07",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,1,1,"AZ","AZ17","AZ07",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
1.54336320619412,1,1,"BE","BE20","BE43",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-1.4869125573774,1,1,"AR","AR46","AR43",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.54336320619412,1,1,"BE","BE39","BE29",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
0.697264799416338,1,1,"AD","AD82.3","AD71.3",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
-1.09630163156466,1,1,"AZ","AZ38","AZ49",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-1.4869125573774,1,1,"AR","AR12","AR47",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.30174405621358,1,1,"AC","AC03","AC15",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
1.9434352962999,1,1,"BC","BC29","BC34",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
1.18789374775554,1,1,"AY","AY34","AY31",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-0.693526351660861,1,1,"AX","AX30","AX35",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.59233695949987,1,1,"AS","AS30","AS38",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.4869125573774,1,1,"AR","AR37","AR46",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.4869125573774,1,1,"AR","AR02","AR37",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-0.693526351660861,1,1,"AX","AX05","AX44",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.4869125573774,1,1,"AR","AR54","AR27",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-0.693526351660861,1,1,"AX","AX30","AX35",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
0.697264799416338,1,1,"AD","AD54.2","AD52.2",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.59877859705336,1,1,"BG","BG02","BG50",NA,NA,NA,NA,NA,1.37611712902688,27.69175,NA,NA
-0.0420576103399504,1,1,"AQ","AQ53.3","AQ13.1",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-1.59233695949987,1,1,"AS","AS44","AS46",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.54336320619412,1,1,"BE","BE11","BE20",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
0.67834247083026,1,1,"BN","BN48","BN08",NA,NA,NA,NA,NA,0.771337408031165,7.8483333333333,NA,NA
-0.142075632866406,1,1,"BK","BK62","BK76",NA,NA,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
-1.59233695949987,1,1,"AS","AS48","AS06",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.54336320619412,1,1,"BE","BE27","BE42",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-1.59233695949987,1,1,"AS","AS32","AS22",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,1,1,"AD","AD54.2","AD52.2",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
-0.0420576103399504,1,1,"AQ","AQ39.3","AQ10.2",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
1.66500674710466,1,1,"BB","BB40","BB35",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
-1.59233695949987,1,1,"AS","AS35","AS07",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,1,1,"AZ","AZ26","AZ36",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-0.693526351660861,1,1,"AX","AX35","AX15",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.59233695949987,1,1,"AS","AS44","AS46",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-0.693526351660861,1,1,"AX","AX20","AX04",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.4869125573774,1,1,"AR","AR54","AR27",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.66500674710466,1,1,"BB","BB13","BB48",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
1.9434352962999,1,1,"BC","BC67","BC16",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.59233695949987,1,1,"AS","AS33","AS08",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.54336320619412,1,1,"BE","BE39","BE29",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-0.0420576103399504,1,1,"AQ","AQ53.3","AQ13.1",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
0.67834247083026,1,1,"BN","BN26","BN40",NA,NA,NA,NA,NA,0.771337408031165,7.8483333333333,NA,NA
1.9434352962999,1,1,"BC","BC23","BC54",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.59233695949987,1,1,"AS","AS22","AS33",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.59233695949987,1,1,"AS","AS37","AS20",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-0.693526351660861,1,1,"AX","AX17","AX50",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
1.54336320619412,1,1,"BE","BE29","BE22",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
1.9434352962999,1,1,"BC","BC34","BC62",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
0.337740556280742,1,1,"BD","BD15","BD01",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
1.54336320619412,1,1,"BE","BE17","BE13",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-0.693526351660861,1,1,"AX","AX06","AX39",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-0.142075632866406,1,1,"BK","BK46","BK47",NA,NA,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
-0.0420576103399504,1,1,"AQ","AQ23.2","AQ48.2",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-0.142075632866406,1,1,"BK","BK55","BK51",NA,NA,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
1.54336320619412,1,1,"BE","BE03","BE41",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-1.09630163156466,1,1,"AZ","AZ47","AZ26",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-1.59233695949987,1,1,"AS","AS20","AS13",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,1,1,"AZ","AZ43","AZ34",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-0.0420576103399504,1,1,"AQ","AQ34.1","AQ15.1",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-1.4869125573774,1,1,"AR","AR40","AR50",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-0.142075632866406,1,1,"BK","BK53","BK56",NA,NA,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
-0.693526351660861,1,1,"AX","AX05","AX44",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
1.66500674710466,1,1,"BB","BB05","BB07",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
1.66500674710466,1,1,"BB","BB21","BB44",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
-0.0420576103399504,1,1,"AQ","AQ10.2","AQ26.1",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-1.4869125573774,1,1,"AR","AR27","AR32",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,1,1,"AS","AS30","AS38",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.4869125573774,1,1,"AR","AR06","AR12",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.54336320619412,1,1,"BE","BE41","BE38",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-0.0420576103399504,1,1,"AQ","AQ17.2","AQ30.3",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
0.337740556280742,1,1,"BD","BD21","BD17",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
-0.0420576103399504,1,1,"AQ","AQ16.1","AQ54.3",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-1.09630163156466,1,1,"AZ","AZ50","AZ43",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
1.66500674710466,1,1,"BB","BB21","BB44",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
-1.4869125573774,1,1,"AR","AR37","AR46",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.59877859705336,1,1,"BG","BG22","BG02",NA,NA,NA,NA,NA,1.37611712902688,27.69175,NA,NA
-1.59233695949987,1,1,"AS","AS38","AS37",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,1,1,"AD","AD71.3","AD75.1",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
-1.59233695949987,2,1,"AS","AS22","AS33",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-0.693526351660861,2,1,"AX","AX44","AX23",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.09630163156466,2,1,"AZ","AZ06","AZ41",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-1.4869125573774,2,1,"AR","AR02","AR37",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.18789374775554,2,1,"AY","AY13","AY48",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-1.4869125573774,2,1,"AR","AR46","AR43",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.9434352962999,2,1,"BC","BC23","BC54",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.30174405621358,2,1,"AC","AC17","AC13",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-1.59233695949987,2,1,"AS","AS21","AS48",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-0.0420576103399504,2,1,"AQ","AQ13.1","AQ17.2",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
1.9434352962999,2,1,"BC","BC68","BC63",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
1.18789374775554,2,1,"AY","AY29","AY44",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-1.09630163156466,2,1,"AZ","AZ43","AZ34",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
0.697264799416338,2,1,"AD","AD95.2","AD57.1",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.9434352962999,2,1,"BC","BC16","BC29",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
1.9434352962999,2,1,"BC","BC33","BC65",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.59233695949987,2,1,"AS","AS08","AS21",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.4869125573774,2,1,"AR","AR11","AR06",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.66500674710466,2,1,"BB","BB13","BB48",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
-1.09630163156466,2,1,"AZ","AZ13","AZ22",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-1.30174405621358,2,1,"AC","AC28","AC29",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
1.59877859705336,2,1,"BG","BG15","BG43",NA,NA,NA,NA,NA,1.37611712902688,27.69175,NA,NA
-0.693526351660861,2,1,"AX","AX19","AX30",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.59233695949987,2,1,"AS","AS46","AS30",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.4869125573774,2,1,"AR","AR06","AR12",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,2,1,"AS","AS33","AS08",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,2,1,"AD","AD67.2","AD80.1",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
-1.09630163156466,2,1,"AZ","AZ41","AZ10",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
1.9434352962999,2,1,"BC","BC67","BC16",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.4869125573774,2,1,"AR","AR37","AR46",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,2,1,"AS","AS32","AS22",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ06","AZ41",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
1.59877859705336,2,1,"BG","BG02","BG50",NA,NA,NA,NA,NA,1.37611712902688,27.69175,NA,NA
1.54336320619412,2,1,"BE","BE39","BE29",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
0.337740556280742,2,1,"BD","BD07","BD47",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
1.54336320619412,2,1,"BE","BE20","BE43",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
1.54336320619412,2,1,"BE","BE03","BE41",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
1.18789374775554,2,1,"AY","AY35","AY29",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-1.30174405621358,2,1,"AC","AC49","AC28",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
0.67834247083026,2,1,"BN","BN11","BN26",NA,NA,NA,NA,NA,0.771337408031165,7.8483333333333,NA,NA
-0.693526351660861,2,1,"AX","AX04","AX31",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
1.54336320619412,2,1,"BE","BE39","BE29",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ29","AZ06",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
0.337740556280742,2,1,"BD","BD01","BD27",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
-1.30174405621358,2,1,"AC","AC38","AC21",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-0.142075632866406,2,1,"BK","BK64","BK52",NA,NA,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
1.18789374775554,2,1,"AY","AY10","AY37",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
1.54336320619412,2,1,"BE","BE20","BE43",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-0.0420576103399504,2,1,"AQ","AQ10.2","AQ26.1",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
-0.693526351660861,2,1,"AX","AX39","AX19",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
1.54336320619412,2,1,"BE","BE42","BE39",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
0.67834247083026,2,1,"BN","BN29","BN06",NA,NA,NA,NA,NA,0.771337408031165,7.8483333333333,NA,NA
1.66500674710466,2,1,"BB","BB07","BB02",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
-0.0420576103399504,2,1,"AQ","AQ42.3","AQ28.3",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
1.18789374775554,2,1,"AY","AY35","AY29",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-0.0420576103399504,2,1,"AQ","AQ02.1","AQ16.1",NA,NA,NA,NA,NA,0.100867327730135,0.82075,NA,NA
0.697264799416338,2,1,"AD","AD82.3","AD71.3",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
1.9434352962999,2,1,"BC","BC69","BC68",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.59233695949987,2,1,"AS","AS20","AS13",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.30174405621358,2,1,"AC","AC08","AC44",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
1.54336320619412,2,1,"BE","BE43","BE03",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-1.59233695949987,2,1,"AS","AS21","AS48",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.54336320619412,2,1,"BE","BE41","BE38",NA,NA,NA,NA,NA,1.24112109069663,18.5796666666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ07","AZ47",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
-0.693526351660861,2,1,"AX","AX15","AX05",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
0.337740556280742,2,1,"BD","BD17","BD05",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
-0.693526351660861,2,1,"AX","AX20","AX04",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.30174405621358,2,1,"AC","AC28","AC29",NA,NA,NA,NA,NA,-1.16308459944283,17.9914166666667,NA,NA
-1.09630163156466,2,1,"AZ","AZ07","AZ47",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
1.18789374775554,2,1,"AY","AY38","AY12",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-1.09630163156466,2,1,"AZ","AZ17","AZ07",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
1.18789374775554,2,1,"AY","AY05","AY34",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
-0.142075632866406,2,1,"BK","BK52","BK61",NA,NA,NA,NA,NA,0.211170732375449,20.6783333333333,NA,NA
1.66500674710466,2,1,"BB","BB33","BB13",NA,NA,NA,NA,NA,1.57928002067038,12.0278333333333,NA,NA
0.337740556280742,2,1,"BD","BD23","BD21",NA,NA,NA,NA,NA,0.241250192442601,17.3059166666667,NA,NA
0.697264799416338,2,1,"AD","AD76.2","AD67.2",NA,NA,NA,NA,NA,0.650124776131934,6.504,NA,NA
-0.693526351660861,2,1,"AX","AX09","AX25",NA,NA,NA,NA,NA,-1.47343268247347,23.0090833333333,NA,NA
-1.59233695949987,2,1,"AS","AS46","AS30",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
1.18789374775554,2,1,"AY","AY10","AY37",NA,NA,NA,NA,NA,1.07563886883077,22.536,NA,NA
1.9434352962999,2,1,"BC","BC62","BC23",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.59233695949987,2,1,"AS","AS44","AS46",NA,NA,NA,NA,NA,-0.582039452406355,31.9469166666667,NA,NA
-1.4869125573774,2,1,"AR","AR40","AR50",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
-1.4869125573774,2,1,"AR","AR16","AR02",NA,NA,NA,NA,NA,-0.641963376758893,28.6254166666667,NA,NA
1.9434352962999,2,1,"BC","BC69","BC68",NA,NA,NA,NA,NA,1.81169988714482,13.35525,NA,NA
-1.09630163156466,2,1,"AZ","AZ47","AZ26",NA,NA,NA,NA,NA,-0.458115330717411,23.7940833333333,NA,NA
